Title,Tags,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
KPIrC3hkPQA,"soul, pop",164.0,1000,365.8536585365854,185.6011784201805,1,46.0,91.0,26
KpQ0HEswthA,"summer, beach, playful, cheerful, cover, arrangement",234.0,3410,874.3589743589744,218.8449848024337,1,25.0,111.0,61
kqCmKqqKYgA,"romantic, soothing, calm, instrumental",236.91041666666663,1367,346.20681164645566,182.18462670099268,1,13.0,84.0,37
kqppfXXb8hc,"romantic, cover, emotional",186.7458333333333,1237,397.4385863138401,193.6599423631116,1,9.0,91.0,37
kr6UZZnjWW4,"dramatic, intense, emotional, cover",257.68854166666665,4068,947.1899620423558,228.99082568807444,1,22.0,110.0,74
kR8SKRTAorY,"Idol, Healing music",236.04479166666667,3783,961.5971544948655,234.2521464075947,1,14.0,109.0,54
kRccIOm3l80,"classical, emotional, lyrical, romantic",190.9790625,1679,527.4923789093374,148.37536112993484,1,27.0,86.0,54
KRd6JV5xUSI,"romantic, thrilling, cover",115.459375,815,423.5255907110185,211.0799741323564,1,27.0,90.0,42
kRdzGdl7O-Q,"heroic, cinematic, inspirational, orchestral",127.459375,1335,628.4355309289725,188.4086850267881,1,29.0,101.0,42
krITEYX37gs,"healing, new age, cinematic, adventure",278.346875,1203,259.3167248599432,154.07098121085588,1,11.0,95.0,72
KS9V4CS-MFI,"animated, genius, prodigy, hard, disparity",288.1189583333333,4740,987.092281761512,201.90555039960407,1,23.0,111.0,77
KsltZE0_MtI,"romantic, sentimental, soundtrack, ballad",305.265,1885,370.4977642376296,216.20340188467304,1,20.0,101.0,72
kt_ELiL-GIQ,"energetic, challenging, playful, humorous, progressive, dynamic",180.98958333333331,2819,934.5289208633092,211.251109139304,1,40.0,109.0,76
kU7iH7HlGzk,"relaxing, peaceful, meditative, improvisation, freedom, lucid dreaming",239.7489583333333,1508,377.3947575371808,208.6704504286916,1,11.0,92.0,49
kUHwWwI6a40,"anime, cover, instrumental",245.91875,2910,709.990596487661,198.449612403098,1,36.0,97.0,42
kUsCSBKRFNQ,"cinematic, emotional, atmospheric, dramatic",228.0,2696,709.4736842105264,205.83839977723136,1,32.0,87.0,31
Kvr9uKbbK0k,"Latin, Urban, Pop, Piano Cover, Emotional, Smooth, Relaxing",178.609375,1732,581.8283614731869,202.71697050749597,1,30.0,100.0,26
kWlJrqlhxfg,"early modern classical, post-romantic era, russian romanticism, upbeat",123.74895833333332,1024,496.4890276854182,219.01140684410657,1,28.0,95.0,52
ky2dZq8m3Sc,"romantic, soothing, cinematic, sentimental",312.2520833333333,1348,259.02149038237,191.422693464155,1,29.0,90.0,48
kYJPT1qXA3w,"sad, emotional, contemplative, instrumental, piano, breakup",214.0,1130,316.822429906542,193.06259256372292,1,10.0,90.0,34
kZ6TcmSVqEk,"intense, creepy, horror, passionate, dark, epic",246.62858333333327,1888,459.3141576250118,212.11129296235492,1,15.0,108.0,63
KZhpumwVUzU,"competitive, energetic, intense, strategic, dynamic, electronic, orchestral",75.43333333333334,927,737.3398144056562,208.36887857027145,1,39.0,99.0,29
l-69L_EiW-w,"new age, tutorial, autumn, breeze",264.0,1574,357.7272727272727,174.8385430121416,1,35.0,90.0,30
l-auZaPGvpY,"epic, passionate, solo",284.77998631458337,2999,631.8562000393825,202.9538891071856,1,25.0,102.0,49
L-oMmrkDfmA,"classical, solo, joyful, peaceful, romantic",313.1239583333333,2640,505.8699463404735,178.27799662352345,1,37.0,97.0,41
L-vN3x2Am6g,"Russian, classical, folk",271.4895833333333,3167,699.9163565207383,193.3664562911216,1,32.0,102.0,67
l-Z-B8TJMuQ,"solemn, reflective, classical, modern, cover",257.7208333333333,1516,352.9400352448548,177.29311406208785,1,7.0,98.0,48
L-Zbi7j3kyc,"cinematic, epic, powerful, stormy",224.61458333333331,2606,696.1257709966145,191.33942341915036,1,13.0,105.0,36
L0eBlygrBVY,"solo, instrumental, calming",358.0,3309,554.5810055865921,206.8152564189436,1,13.0,103.0,73
L0fWT63_part_2,"romantic, spring, love, gentle",308.5,2496,485.4457050243112,173.88679245283137,1,21.0,95.0,48
l1lP3wmlh_A,"K-pop, piano accompaniment, performance, instrumental",222.4991875,2574,694.1148942397823,234.44857160653612,1,29.0,92.0,53
l1MzVOVeBvg,"Christmas, Christian, comfort, joy",220.46875,1666,453.3975903614458,180.4644305197201,1,18.0,112.0,64
l38TKTnrG98,"cool, exciting, healing, 90s, cover, arrangement",259.5302083333333,4168,963.587251002412,240.23833167825197,1,16.0,109.0,53
l5HcMJiGc-4,"Ballad, K-pop, Accompaniment, Emotional, Serene",268.203125,1191,266.4398485289834,144.61181923522756,1,31.0,98.0,58
l6EtesXaeV0,"emotional, original, Korean, composed, popular",238.0,2833,714.2016806722689,230.007453945266,1,11.0,107.0,61
l6lgEttTXgQ,"ragtime, upbeat, cheerful, syncopated, historical, American",195.53958333333333,2938,901.5054496638576,189.7279492497267,1,37.0,84.0,51
L8jBcukCNro,"piano, emotional, instrumental",141.228125,1339,568.8668599119333,182.1896356829521,1,42.0,100.0,42
L8XBcVi0iNU,"romantic, love, pop, 1980s, ballad, intermediate-level",341.45,2145,376.9219505051984,181.8947368421047,1,12.0,84.0,43
L8Zcl0jdk_E,"playful, competition, beginner, stormy",84.00104166666667,753,537.8504730844112,219.87730061349777,1,18.0,99.0,27
l950Z7u3mu4,"bossa nova, solo, instrumental, relaxing, soothing",315.65,1383,262.88610803104706,189.60733599811996,1,17.0,107.0,56
L9RWzGH8XqQ,"Sad, Beautiful, Modern, Romantic",77.61979166666667,565,436.74427967523314,238.15711754282395,1,28.0,106.0,41
laL2pXoJJBs,"Christian, hymn, reflective, solemn, comforting, meditative, devotional, worship, funeral, memorial, hope, relaxation",106.33958333333334,668,376.9057461356112,162.87917737789337,1,46.0,94.0,39
LApB1-bQtfA,"easy, tutorial, cover, arrangement",245.30625,1984,485.2709623175113,213.36372702664067,1,41.0,91.0,32
LaRKGpCcDM4,"K-pop, cover, romantic, joyful",190.809375,2146,674.8096103768486,229.0909090909094,1,44.0,100.0,35
lB4PRX737-0,"romantic, symphonic, playful, sorrowful, virtuoso, anime, soundtrack, arrangement",355.625,3918,661.0333919156415,197.44897959183857,1,29.0,110.0,77
LBlFIgFdCSs,"inspirational, cinematic, emotional",275.23125,1714,373.6494311601608,177.17965971354377,1,14.0,91.0,54
LBMro72jWXA,"romantic, pop, ballad, easy-listening, soothing",275.41704166666665,1383,301.28854590061826,119.0325300474478,1,10.0,89.0,43
LBS6jwAIGVQ,"classical, healing, emotional",298.275,3649,734.0206185567012,222.77227722772275,1,20.0,109.0,71
lDKm0ijrrlo,"romantic, tender, soft, soothing, love",229.471875,859,224.60268823793768,161.34453781512605,1,20.0,80.0,36
ldl_zK5MDkg,"new age piano, energetic",153.0,2361,925.8823529411766,192.530155500655,1,13.0,103.0,31
lDn0dEvIXLQ,"dark, sad, depressed, slow",226.28689583333335,1429,378.899536733006,206.0970373550865,1,8.0,81.0,22
ldTz6Qt0ZPQ,"Anime, Easy, J-pop",279.56875,1758,377.2953879859605,196.3390412797254,1,21.0,90.0,34
ldYqpCpzTDk,"A major, arranged, performed",173.5,1188,410.835734870317,175.12161223071587,1,18.0,82.0,39
lEdt1irmifY,"Korean, traditional, communal, folk",104.0,920,530.7692307692307,157.66423357664246,1,49.0,96.0,46
LEoNpu2h_sE,"sacred, reflective, comforting, spiritual, solemn, meditative",247.2568793375,1258,305.269565005597,167.67122460711087,1,33.0,97.0,41
Ley6jRx6rk4,"anime, emotional, relaxing, cover, arrangement, tutorial",187.65,1603,512.5499600319745,189.05908096280112,1,19.0,108.0,40
lFW_zdnfD7I,"halloween, terror, scary, creepy, horror",267.56875,3545,794.9358809651724,197.8875041116912,1,21.0,110.0,76
lG2oNUPC12M,"classical, baroque, new age, solo, improvisational, easy listening",273.87083333333334,1421,311.31464041747176,242.753453523766,1,28.0,87.0,27
LgZzZ5ckYnw,"Latin, Urban, Pop, Piano Cover",188.06875,1383,441.2216277292214,172.1115537848609,1,35.0,99.0,36
Lg_3FsDbQbQ,"Christmas, festive, joyful, celebratory",254.47708333333333,3516,828.9940973728808,206.78101316314127,1,21.0,112.0,71
Lh6AO1_Hv9Q,"neo-classical, new age piano, cozy, winter, blizzard",287.66979166666664,3077,641.7775009686309,197.64485689776475,1,22.0,94.0,38
LH7IFn6QxJE,"classical, contemporary, instrumental, new-age",166.82916666666665,1454,522.9301431104674,228.2459290446426,1,42.0,100.0,45
lhdVTpkKIKw,"ragtime, upbeat, historical, American, syncopated, instrumental, lively, energetic",182.61979166666663,3032,996.1680403844508,202.65647313998525,1,56.0,89.0,57
LHHMftQQbKc,"relaxing, meditative, encouraging, hopeful, nostalgic, reverent, worshipful, Christian, hymnal",203.88541666666663,934,274.8602666939151,168.84804309934978,1,40.0,97.0,35
LHkS7JS_part_19,"relaxing, sleep, stress relief, comfortable, calming, soothing, peaceful, meditation, healing, insomnia treatment",351.36354166666666,1779,303.7879214607378,164.0464798359546,1,13.0,83.0,45
LHQwxKhkulc,"energetic, tutorial, educational, meme-inspired",141.38958333333332,1323,561.4274979003051,255.4717781591684,1,42.0,82.0,56
LHsGNbtflaE,"ragtime, synthetic, crazy",229.81979166666667,2935,766.2525438862878,166.98245069110095,1,34.0,94.0,56
li6W9CI9-kU,"soothing, lullaby, emotional, gentle, calming",251.55,1801,429.57662492546217,191.7221418234445,1,27.0,96.0,62
LImDnw3vjFM,"Latin, instrumental, cover, relaxing",265.74069809375004,2408,543.6878921309572,189.121166901604,1,22.0,96.0,55
lIoCtrdC9es,"calm, relaxing, soothing, beautiful, meditation, sleep, study, background, spa, yoga, peaceful, romantic, emotional, classical",218.00833333333333,2040,561.4464278888422,209.3910936079994,1,14.0,85.0,35
Liub_zxsb6s,"Bossa Nova, soothing, relaxed",219.90087505625,1702,464.3910578976914,172.85541191368574,1,45.0,91.0,51
LJGtefz71ZM,"emotional, romantic, lyrical, ballad",228.04895833333333,3625,953.7425717248216,233.52819158966716,1,11.0,106.0,47
LJhhf-_FZlM,"JPOP, emotional, cover",235.77291666666667,3218,818.9235758277297,191.7368317994887,1,15.0,93.0,46
ljNAJFue0Wk,"blues, improvisation, boogie woogie, solo",117.58958333333334,961,490.34955618943,213.9679987135156,1,54.0,88.0,33
LJPIeO79Bkk,"romantic, sentimental, soothing, emotional, love, ballad",277.159375,2805,607.231849905853,229.906377483638,1,25.0,93.0,32
LjvsTR5CNfE,"Halloween, novelty, spooky, easy, beginner-friendly, tutorial",161.148604725,1327,494.0781220902997,173.92661304496022,1,35.0,108.0,55
Lk2m9rkbiIY,"happy, love, calming, instrumental",140.27083333333334,964,412.3451656022575,175.75076280713185,1,5.0,86.0,33
lKd_c3HtAnM,"calming, intermediate, F Major",212.83125,1210,341.11532023610255,168.85553470919336,1,18.0,87.0,48
LKHh8m1is1I,"piano, composer, original, big hands",159.55041666666668,720,270.76080967092423,168.11955168119542,1,13.0,83.0,60
LKn78B1fWMI,"energetic, electronic, intense, dramatic",192.93020833333333,2626,816.6683764098632,204.12502657877937,1,26.0,100.0,42
lKqmO2Edku0,"['tutorial', 'iconic', 'nostalgic', 'animated']",220.259375,1791,487.8793467928437,169.74025831754082,1,17.0,104.0,58
LkrRl04XAiU,"anime, easy-listening, tutorial, piano",106.9426875,755,423.5913745855695,178.8198964065457,1,25.0,97.0,32
LkV_LgWxiuU,"piano, solo, short",131.58958333333334,455,207.4632300555705,202.40429073423363,1,18.0,94.0,30
lKY5IXSOa-I,playful,70.69895833333334,1173,995.4885002431082,200.3629764065343,1,30.0,106.0,59
Lkz1_dqOc8c,"adventurous, dramatic, intense, cinematic",309.5802083333333,2775,537.8250789880113,202.7707026153928,1,28.0,101.0,39
Llib-XYUctk,"nostalgic, retro, K-Pop, arranged",198.0,992,300.6060606060606,122.69375716860544,1,30.0,93.0,45
llMSUfkaYCo,"holiday, festive, warm, nostalgic, soothing, ballad, advanced",361.9145833333333,2087,345.99324195971656,161.85458377239107,1,9.0,92.0,60
LMePjZRsmA8,"peaceful, relax, positive, serenity, love, neoclassic, new age, minimalist",114.0,951,500.5263157894737,215.16623085543543,1,13.0,102.0,25
lMTSjrZ4G6Y,"emotional, cinematic, energetic, competitive, orchestral, electronic, inspirational",146.06979166666667,1009,414.4594122387272,178.96684218016222,1,38.0,102.0,29
lMZNWYE3n9w,"cinematic, emotional, atmospheric, inspirational",260.078125,1843,425.1799339140883,171.21771217712185,1,25.0,107.0,37
lnc30nCy8T8,"calming, easy-listening, pop",185.92291666666665,771,248.8127920397118,160.6898300786211,1,13.0,85.0,42
LNulyM2TOtI,"romantic, classical, virtuoso, epic",232.03333333333333,3774,975.8942680649332,215.29051987767653,1,28.0,104.0,70
lnWaizwCWLg,"dramatic, mysterious, instrumental, emotional, cinematic, solo",88.33958333333334,1267,860.5428861165484,236.2662133697948,1,43.0,112.0,56
lo0NdPRQ2OI,"reflective, sacred, Christian, worship, hopeful, funeral, hymnal",140.13645833333334,703,300.9923363388364,181.31600324939117,1,43.0,96.0,32
LO5xNgFkg8k,"neo-classical, new age piano, vibrant, passionate, creative, feminine",230.24166666666667,1643,428.15881863259614,196.33257108340223,1,20.0,92.0,50
LOJn4wylfms,"anime piano, epic, nighttime",225.82458333333332,1725,458.3203408250135,188.52957711768343,1,41.0,112.0,41
lOlHphB3vag,"loneliness, emotional, reflective, slow-tempo, ballad",250.48958333333331,2139,512.3566349232752,238.6838254400247,1,22.0,93.0,30
loLmiDKW8PY,"ragtime, energetic, playful, upbeat",197.2888333333333,3323,1010.5995186414503,227.8764860961009,1,37.0,100.0,58
LOnqQeqvT6I,"anime, emotional, dramatic, intense",329.46875,5551,1010.9001233045624,230.65519297947483,1,24.0,115.0,60
lORiuxYA9nk,"Christian, hymn, instrumental, worship, comforting, solo",131.72395833333334,663,301.99517614961843,168.80072137060426,1,12.0,84.0,47
LOudAZ8Hjws,"uplifting, happy, light, positive, fast",159.94895833333334,889,333.4813840352717,208.07409257729176,1,26.0,97.0,29
lqO6DRr_part_15,"beautiful, relaxing, romantic, classical, love, classic",205.48125,1455,424.8562825075281,190.34330824306983,1,8.0,90.0,56
LqoV4ZW7xTA,"emotional, sad, moving, elegy, classical",304.3770833333333,1357,267.4971423878003,179.0028374543982,1,22.0,100.0,41
LqU2DI-YKpw,"inspirational, pop, beginner-friendly",187.65833333333333,1498,478.9555486478085,219.01140684410592,1,23.0,90.0,35
LR0DV0iECQ0,"healing, new age, relaxing",231.48958333333331,3024,783.7933672321468,224.3864433190507,1,25.0,105.0,46
LR6OWNbEVWU,"melancholic, acoustic, romantic, introspective, somber, dramatic",336.2875,1282,228.73285507192503,115.66265060240964,1,39.0,97.0,21
lRfYgVHUoH0,"sad, emotional, beautiful, original composition, instrumental, classical",182.00104166666665,1976,651.424843035468,225.24195913578944,1,8.0,86.0,28
LRNRlUMmBVE,"romantic, sentimental, classical, soothing",68.15729166666667,373,328.358117711788,178.0984282401446,1,20.0,89.0,31
LSh5lM6q6B8,"new age, relaxation, optimism, meditation, peaceful, environmentalism, spirituality",268.2114583333333,1058,236.6789263757219,185.13135830072636,1,16.0,97.0,33
lSI38luLXDE,"instrumental, piano, accompaniment",227.075,1555,410.8774633931521,143.02267836450918,1,29.0,97.0,61
LSn2yvI1uLo,"electronic, trance, emotional, sad",244.0,2200,540.9836065573771,199.68484084462423,1,18.0,85.0,34
LSwXh1Y5thY,"emotional, modern, classical, cover",283.40729166666665,1758,372.18520165692047,169.43494322068682,1,8.0,93.0,38
lt79FaR_part_4,"sad, soothing, relaxing, calm, stress relief, sleep, meditation",248.11979166666663,1867,451.4754717773253,222.87787182587684,1,21.0,102.0,37
LTdATHDZoLs,"epic, cinematic, dramatic, intense, powerful",317.1228125,1884,356.4549617508201,183.73639875713343,1,27.0,89.0,59
Ltg7xvUcXsk,"anime, emotional, instrumental, Japanese, piano-cover, soundtrack",274.6979166666667,1709,373.2827727427856,180.17664376840037,1,30.0,101.0,49
LtPmiGM_part_15,"romantic, beautiful, relaxing, happy, sad",295.84166666666664,2069,419.61634883524414,191.95871855514972,1,9.0,107.0,53
lU7kqibZKUc,"playful, beginner, competition",122.5695,534,261.40271437837305,126.2916188289322,1,32.0,90.0,33
lU8JydytRWU,"Bossa Nova, soothing, romantic",177.500875,1465,495.2088264353626,191.49074562576263,1,44.0,92.0,49
lucmBvc1Sg0,"classical, early romantic era, polish classical, emotional, reflective, soothing",198.29375,2117,640.564818608756,215.1867940920962,1,22.0,100.0,67
LuozBS34JE4,"dramatic, epic, cinematic, fantasy, instrumental",111.81875,806,432.48560728858087,169.1727374816433,1,20.0,90.0,29
luz0jR8lpHQ,"energetic, uplifting, rock, classic rock, piano cover",211.384375,3229,916.5294265482016,181.13207547169827,1,30.0,109.0,55
Lv7K5Msq5o4,"Christian, worship, Thanksgiving, hymnal, relaxing, meditation, hopeful, bright, energetic",131.55,1216,554.6180159635119,184.0707964601765,1,40.0,101.0,35
LVA5lTl1Qpc,"fast, happy, piano, live",244.725,1921,470.9776279497395,203.67751060819947,1,29.0,99.0,46
lvd7NxKgwec,"easy listening, new age, contemporary, instrumental, relaxing",353.9989583333333,2215,375.42483352410994,203.9994817086344,1,21.0,105.0,57
LVDSK9AMplY,"serenade, summertime, calming, intermediate, A major, piano cover",216.803125,1194,330.43804142583275,179.08061292471967,1,11.0,86.0,42
lvDyHo36w1c,"k-pop, retro, emotional",263.62916666666666,1714,390.0934077223373,179.20823945928532,1,37.0,94.0,45
LVeXhPZsTew,"comforting, meditative, Christian, worship, solo piano, reflective, hopeful, love",261.3125416666667,1485,340.9710051867966,131.03549383496212,1,33.0,86.0,47
lvG3Ua-FHbo,"emotional, inspiring, cinematic, cover, acoustic, arranged, reharmonized",134.265625,1087,485.7535203072268,208.0495356037169,1,26.0,93.0,35
lVw96RGnBZM,"energetic, folk, traditional, intense, rhythmic",105.69858333333336,1543,875.8868575185885,226.21791916397572,1,29.0,107.0,51
lV_eqtWYI78,"piano cover, calming, soothing",171.196875,1018,356.78221346038004,176.77184233240672,1,45.0,98.0,30
LW10qiT338I,"ambient, new age, relaxation, sleep, dream, contemporary, cinematic",148.24791666666667,1007,407.56053345325256,207.19424460431264,1,20.0,104.0,59
lwC0AYQ4Qks,"kpop, soothing, emotional",288.51979166666666,2107,438.16751450470974,200.72057173232395,1,24.0,100.0,48
lWPhFg_GhVE,"playful, nighttime, orchestral, soothing",116.002,674,348.6146790572576,176.7180925666199,1,35.0,80.0,29
LXJcwn_rfqM,"sad, emotional, positive, transcending, uplifting, happy, cinematic, classical",159.68854166666665,1076,404.28699095244,166.81325753512954,1,13.0,81.0,26
lXlmu0CnwUI,Self-composition,352.58537500000006,1424,242.32428812454285,166.33953603313105,1,28.0,103.0,62
lxmErACpMaw,"romantic, dreamy, classical",103.409375,408,236.72901997521987,157.75162205340544,1,24.0,81.0,35
lY1InHqbwwI,"romantic, wedding, soft, emotional, ballad",318.9677083333333,1556,292.69420559160574,151.34916624557854,1,18.0,88.0,56
lyDcEioWmeY,"piano cover, Only Piano",144.41979166666667,943,391.7745576769112,200.37870447840095,1,37.0,94.0,28
lYdOONQYTko,"romantic, relaxing, blues, piano, candlelight",172.72083333333333,1224,425.19479892890746,187.53884860144996,1,12.0,97.0,57
lySAKlcSPFE,"sad, dark, summertime sadness",224.1449583333333,3361,899.6856387021866,209.59554609463785,1,13.0,86.0,48
LYxrxaA0fug,"Christian, worship, instrumental, soothing, reflective",109.15,840,461.7498854786991,247.5450370893674,1,19.0,104.0,35
lzfMZsqwUtA,"cozy, cute, piano, relaxing",124.90416666666668,976,468.83944357340624,170.23791931431953,1,30.0,87.0,38
lzJCHxLWiio,"intense, dramatic, emotional, classical, soundtrack",153.04895833333333,1831,717.8095244577239,172.44829623793524,1,37.0,101.0,45
LZnOAuwZ-jM,"emotional, serene, reflective, Japanese, soundtrack",108.3,1763,976.7313019390582,174.64167585446577,1,22.0,93.0,66
L_01xgOkUSY,"playful, classical, soothing, lullaby",77.48854166666666,397,307.4002876769415,143.39772953594897,1,30.0,82.0,22
L_5zYfwmzZ8,"Latin, Urban, Pop, Instrumental, Cover",209.04895833333333,1808,518.9215046315906,172.8987993138969,1,67.0,97.0,25
m-p-E0DJaR4,"Christian, relaxing, love, peace, epic, hymn",239.721875,2189,547.8849187209136,220.48851622311213,1,13.0,101.0,48
M-yrnR3MnMo,"playful, competition, energetic, joyful",238.759375,2092,525.7175765349527,224.78433520471123,1,37.0,106.0,62
m0Ji1jPFl4A,"sea shanty, traditional, uplifting, rhythmic, sing-along",65.76933333333334,370,337.5433332657571,177.46517362063074,1,36.0,76.0,16
M1IfeVYc_ZQ,"instrumental, cover, emotional, reflective, soothing",321.2875,3784,706.6568104890479,209.38499449483533,1,32.0,95.0,67
m1KHtSi7SqA,"['passionate', 'duel', 'trap']",108.0,1412,784.4444444444445,239.7336293007768,1,47.0,99.0,58
m2BcPj0myeA,"anime, tutorial, easy, piano",108.48020833333334,955,528.2069501925274,168.63598828916724,1,24.0,98.0,38
M2jMkUOu-6E,"campaign, prevention, melodic, artist",73.84666666666666,724,588.2459149589239,185.84424602478745,1,44.0,110.0,45
M33Qx_YcCGc,"romantic, cover, piano",296.35,1229,248.82740003374388,178.26685006877622,1,14.0,95.0,40
m41kWflnAP0,"neo-classical, joyful, upbeat, happy, solo piano",240.2808333333334,1355,338.3540787342588,177.74312999415318,1,14.0,97.0,48
M4ou-ny-eTI,"sad, emotional, instrumental, soundtrack, funeral, love, broken hearts, crying, deep, free for profit, royalty-free",198.64375,1223,369.4050278450744,203.92306956272367,1,12.0,91.0,41
M4qCTcdv-qU,"instrumental, cover, animation, game-inspired",99.08229166666666,510,308.83419716355303,114.47790857667002,1,60.0,100.0,43
m4VbcmTUm5s,"relaxing, classical, epic, new age, soundtrack",86.80416666666667,513,354.59127346037536,174.34977578475358,1,19.0,91.0,22
m5iG5C2d2ZI,"neoclassical, instrumental, pop, electronic, cover, live, powerful",255.73958333333331,3430,804.7248584579039,238.46600813480552,1,34.0,98.0,46
m5szc76nUUI,"bossa nova, advanced, solo",251.7647916666667,1438,342.70081781027426,161.2469766191893,1,8.0,92.0,50
M6f8wIAUyjc,"classical, upbeat, optimistic, cheerful, happy",140.56875,1664,710.2574363078564,182.87107589149508,1,39.0,96.0,45
M7SNbBvguL4,"blues, relaxing, piano",114.921875,1351,705.3487423521415,221.2624584717616,1,25.0,101.0,48
m87gPjvUqCo,"K-pop, energetic, upbeat, joyful, pop, cover",217.9989583333333,3349,921.7475236406902,216.22048799762956,1,17.0,110.0,70
m88DXcqg0P4,"K-pop, cover, upbeat, energetic, joyful",133.02708333333334,1249,563.3439305905753,212.93233082706743,1,42.0,97.0,43
m8Ep4kLxhfs,"classical, reflective, soothing",195.55466666666663,1165,357.44480656730263,158.63835412707576,1,5.0,93.0,49
M8yrFCofLIY,"classical, baroque, relaxation, studying, sleeping",240.62291666666667,1678,418.4140122425303,210.35332785538395,1,16.0,107.0,41
m91EYDy2Ui0,"ambient, piano, concentration, study, solo, background, upbeat",87.87916666666666,967,660.2247404106016,165.8903080390683,1,15.0,81.0,25
M93qXQWaBdE,"intense, classical, energetic",107.11041666666668,1815,1016.7078365393966,242.39023705989212,1,11.0,93.0,69
m9gtZhl9Ec0,"Korean old pop, nostalgic, romantic, dreamy, magical",281.27916666666664,1110,236.7754455093546,157.56727527196398,1,26.0,96.0,42
M9l7lP2NRWA,"classical, emotional, solo, serene",210.47916666666663,1623,462.6586162525983,185.01070663811555,1,16.0,97.0,47
MA6-oz6CjsA,"relaxing, uplifting, solo, piano, study, ambience",70.66041666666666,473,401.6392959282956,172.91305853827495,1,26.0,90.0,15
maeM99EHXD0,"nostalgic, serene, reflective, melancholic, instrumental",338.8,1724,305.3128689492326,183.6995038979442,1,17.0,83.0,39
MakW-iCu7Gw,"celestial, Chinese, animation, serene, delicate",242.03125,1065,264.01549386701095,189.6378443943883,1,32.0,90.0,45
MApRzBbH4ow,"intense, cover, emotional",207.975,2741,790.7681211684096,186.1999777059414,1,34.0,110.0,60
mAUVFFj6R2Q,"K-pop, cover, energetic, emotional",154.0,2518,981.0389610389608,210.07153878524335,1,36.0,111.0,50
MbbNp9mI-SI,"classical, cinematic, emotional, heroic, hybrid, innovative, inspirational, intense, modern, romantic",153.92708333333334,956,372.6439737429789,194.5368658862188,1,26.0,102.0,54
MbJo10qDwpY,"emotional, cover, arrangement, lyrical, translated",250.22291666666663,2958,709.2875519328599,203.3688856197134,1,12.0,111.0,46
mbN3a-c-as8,"creepy, dark, atmospheric",234.309375,3094,792.28584003521,213.08780006576785,1,36.0,102.0,55
MBOa-2b4uQQ,"romantic, emotional, passionate, classical, intense",362.53020833333335,2683,444.04575480778897,205.4512416717168,1,6.0,109.0,73
mbrYwve78ws,"moody, classic, emotional",181.26041666666663,781,258.523073386587,170.49827331031136,1,25.0,97.0,40
mbsyGRUCYmg,"romantic, beginner-friendly, accompaniment, practice, playful",275.9552083333333,1208,262.65132097977863,135.25338444950285,1,21.0,96.0,33
mC-4wLhEiVQ,"classical, challenging, technical, intense",196.404375,2611,797.6400729362572,207.05176294073547,1,25.0,112.0,69
MC-ylFB5UOM,"Bossa Nova, Retro K-Pop, Fresh",244.0,1484,364.9180327868853,170.53529133112212,1,20.0,93.0,43
mcwPTc-K0KU,"relaxing, calming, study, bedtime, instrumental, cover, anime",303.69895833333334,2652,523.939893877915,202.0107552022447,1,20.0,95.0,64
Mcz4Vwa-h1Y,"uplifting, light, positive, piano",128.509375,1556,726.4839627459086,236.7630057803501,1,13.0,102.0,35
mdg8HNTUTaI,"piano cover, calming, soothing",185.22916666666663,1936,627.1150601732089,180.2145411203813,1,23.0,95.0,37
mDOWEYF-XY0,"classical, emotional, melancholic",119.38125,466,234.20763310821425,147.79566130160967,1,31.0,87.0,35
Meb0qIEKX84,"melancholy, tutorial, easy, pop, rock",319.6354166666667,1254,235.39318885448915,166.17842876165108,1,36.0,93.0,44
mEYwVJkgmA4,"relaxing, tutorial, beginner-friendly, calm, soothing",354.08125,1489,252.31497008101957,159.37112122465788,1,17.0,77.0,20
mFco4UeAdUg,"funeral, dance, meme, hip-hop, cultural, energetic",189.32770833333333,3153,999.2198271735626,226.7071917433809,1,14.0,103.0,45
mFFn3_8U5zQ,"nostalgic, cinematic, soothing, romantic",121.55520833333333,612,302.08495796663044,166.7838676318503,1,18.0,91.0,48
MFGG_Cxljsk,"funky, upbeat, joyful, danceable",302.74375,1393,276.0750634819051,186.58536585365945,1,14.0,83.0,31
MfM6_pHgdwA,"relaxing, chill, pop, hard",225.41666666666663,2502,665.9667282809612,194.16234753127327,1,29.0,107.0,64
mfRVNtSQrlk,"solitude, melancholy, reflective, K-pop, ballad",178.57916666666665,1224,411.24617933222896,183.78842731791116,1,32.0,103.0,32
MFzSrhYy9FU,"classical, instrumental, calm, soothing",218.2,930,255.7286892758937,174.7282510563,1,30.0,90.0,26
MgCtSo6-ihQ,"K-pop, emotional, soothing, cover, instrumental",222.52395833333333,3288,886.5562228786226,233.9734121122603,1,20.0,117.0,76
mGddwD3cm3E,"sentimental, melancholic, Greek pop",340.9364583333333,1660,292.13654792712475,138.3336412340662,1,16.0,92.0,52
MgdQJlX16FA,"romantic, soothing, classic, inspirational, love, meditation, wedding, anniversary, valentine's day",155.33333333333334,931,359.6137339055794,182.49171378436336,1,28.0,99.0,41
mgjuqPw3Jh0,"romantic, emotional, cinematic, Korean drama, soundtrack",320.2239583333333,1525,285.73752094074786,187.96229151558808,1,21.0,105.0,64
mgv0l3M20eI,"Christian, worship, calm, reflective, graceful, collaboration",344.25416666666666,1459,254.2888611854129,120.33426183843996,1,15.0,92.0,43
