Title,Tags,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
e_AaPV5YMqc,"jazz, swing, medium-tempo, Gershwin",205.309375,1824,533.0492092725917,210.1062117798428,1,13,89,53
F-JRASFzpns,"jazz, swing, energetic, upbeat, advanced",180.79895833333333,2048,679.6499334550923,206.1674008810597,1,28,94,56
F-op1DGJM-c,"jazz, swing, stride, classic, upbeat, lively, energetic, cheerful, historical",134.26666666666668,2189,978.2025819265144,202.92874211139005,1,32,93,71
F2au1-HVJG4,"jazz, soft, improvisation",79.985375,444,333.06088769353147,211.5555700655397,1,10,97,52
f4nF51ANIdc,"adventurous, transformative, cinematic, creepy, magical, Brazilian, operatic, jazzy",255.65833333333333,2301,540.017601616741,214.96228978310796,1,39,96,54
F5NXxV40rac,"jazz, Latin, bossa nova",280.51145833333334,1136,242.9847265597439,205.76872188409592,1,17,95,41
F79fA_7BFv0,"pop, jazz, kpop, ost, new age, acoustic, creepy, emotional, cover",152.759375,1476,579.7352862958493,213.90049373338385,1,23,95,36
f83ZXx8qYmQ,"jazz, piano",208.0,3192,920.7692307692308,217.25155788783135,1,17,103,72
Fb4JRSoP7m0,"Japanese, animation, emotional, acoustic, cover, pop, kpop, new age, jazz, creepy, heartfelt, nostalgic, cinematic, romantic, dramatic",187.18854166666665,1978,634.0131663151569,240.94246201126813,1,31,101,41
FBcJM19Rz4U,"creepy, jazz, kpop, pop, ost, acoustic, new age, cover",88.69895833333334,894,604.7421639205646,206.91570247933916,1,38,100,58
FC-WcCBFNgY,"jazz, solo, instrumental, cover, easy, soft",266.7875,1234,277.5242468256571,144.2253521126762,1,15,81,48
fciB-4ymUSU,"jazz, bossanova, solo, spring, standard, vocal",274.6780416666666,1304,284.8425725087539,215.0260801507656,1,32,82,46
fCPQBPyCrM8,"jazz, classic, upbeat, cheerful",162.821875,1048,386.1888950732204,172.5094577553598,1,38,90,40
FdIbUh_fZmQ,"kpop, pop, cover, idol, girl group, drama, jazz, creepy, romantic",183.4,1567,512.649945474373,197.3316310245771,1,24,101,41
fEL_J9zVfXE,"jazz, classic",87.51979166666666,620,425.04671562384704,159.03177004538574,1,47,90,35
FF5TNnyYWrE,"comfort, blessing, acoustic, ballad, christian, jazz, classic, peaceful, relaxing, worship, meditation, healing, study, rest, stress relief, refreshing, sleep, relaxation, prayer, praise, grace",267.59700000000004,1100,246.63953631767168,152.4224278715294,1,12,102,53
fFGBTQI53r4,"Bossa Nova, Jazz, Brazilian, Latino, Summer, Relaxing, Cheerful",130.96875,945,432.9277022190408,209.47513269117368,1,42,81,38
FFTqvuevGuQ,"jazz, ballad, solo",355.7833333333333,1581,266.62294467606694,140.12893808539062,1,23,100,53
fHmE7tNKXks,"ballad, jazz",287.50416666666666,1290,269.21348965957014,249.79370576720595,1,22,96,51
fHrdTwBmrOw,"jazz, bossa nova, improvisation, solo, standard, cover",270.959375,1887,417.848616605349,187.3708381171064,1,20,94,62
fHx5Zfpawc4,"jazz, advanced, Cuban",269.075,3769,840.4348230047385,202.9227557411269,1,17,108,81
fi0Db7lRGHw,"classical, jazz, ballad, relaxing, melodic, innovative",213.9989583333333,1200,336.4502358364284,205.04854368932217,1,10,109,59
fiTHnAilNMg,"jazz, swing, ballad, acoustic, peaceful, relaxing, standard jazz, jazz waltz, meditation, stress relief, deep sleep, relaxation",138.08958333333334,1261,547.905194393736,203.53356890459528,1,13,100,61
fj6dtidon8o,"jazz, funk",194.0,1808,559.1752577319587,194.5492662473808,1,11,93,45
fJOQQEpWqnU,"nostalgic, romantic, jazz, solo, standard, cocktail",332.35,2090,377.3130735670227,170.31822021965883,1,24,84,63
fl1bYqyd9rA,"bossanova, jazz, improvisation, cool, summer",241.11458333333331,2293,570.600077763857,175.46897546897577,1,9,105,54
Fl8cVa32mjI,"ballad, jazz, piano, relaxing, emotional",235.39166666666665,1179,300.5204092469997,138.51411213770473,1,19,99,50
flIPbYbKaM4,"Christmas, Jazz, Swing, Festive, Cheerful, Warm",191.75520833333331,717,224.34853464432192,152.64054514480378,1,36,88,47
FMgCO2-T14I,"jazz, cinematic, energetic, complex",128.15625,2110,987.8566203365034,207.53017474328928,1,18,112,76
fnf3mW4DBf8,"Ragtime, Saloon, Pre-jazz, Syncopation",358.4677083333333,2934,491.0902597572422,186.6628258677802,1,31,99,51
FPk957OlnSc,"jazz, romantic, soothing, acoustic, solo",188.684375,835,265.52278109938885,176.28114582744774,1,10,95,51
FQ8oVdl_YNc,"Agitation, Creepy, Samba, New Age, Semi-classic, Jazz, K-pop, Pop, Acoustic",180.99479166666663,1778,589.4092256337948,205.70161935841315,1,39,102,53
FqyF6Q6GBqY,"jazz, rhythmic, medium-tempo, solo",213.62916666666663,1921,539.5330693764506,201.65242963170468,1,11,91,51
fR3ElEUd-o4,"Jazz, Bebop, Blues, Swing, Relaxing, Healing",127.09007115625,794,374.852256880314,167.47436022788125,1,41,85,54
FRb7F-kN2Vo,"jazz, gospel, mystical, major-to-minor, Dorian mode",143.0,632,265.1748251748252,123.66833657090248,1,44,92,38
FrYW23kBTss,"jazz, blues, improvisation, funky, smooth jazz, relaxing, chilled, chill out, instrumental, solo",219.53854166666667,2847,778.0866115953444,207.81719783523687,1,14,99,63
FtdkCENBLpg,"hard bop, jazz piano, relaxing, solo piano, blues",296.5522083333333,1992,403.03190008841904,207.4629015991946,1,28,108,63
fTIEcJzl_eY,"creepy, calm, jazz, kpop, pop, new age, acoustic, ost",179.0,1913,641.2290502793296,166.0604985363258,1,34,102,60
FtoU5Ku36p4,"jazz, swing, piano",189.1989583333333,1645,521.6730624177591,194.94687131050745,1,21,101,56
FtXlkxezDJY,"Bossa Nova, medium tempo, relaxed, Latin jazz",300.159375,2023,404.3851703782365,190.68774028193133,1,19,94,46
ftzkAf8T9tU,"jazz, stride, ragtime, relaxing",172.609375,1969,684.4355933737666,218.97175959449575,1,25,96,66
FVrXOM9YpE4,"blues, jazz, solo, emotional, expressive",68.869994925,1088,947.872873681644,219.57995324078763,1,28,93,61
FxRpiM3dacs,"jazz, romantic, swing, solo",272.184375,1780,392.3810835945304,190.1955803911571,1,25,98,48
fYqqZTzfX60,"Jazz, Improvisation, Swing, Relaxing, Healing",169.72457900416666,620,219.178625855285,160.03697497005413,1,38,91,46
FZfw8j7wCZI,"jazz, ballad, swing, stride, elegant, sophisticated, integrated, early jazz, classic jazz, syncopation",142.46875,1330,560.1228339548146,197.2602739726044,1,46,94,63
fZgtpzJXuHs,"classical, intimate, neoclassical, productivity, jazz, ambient, elegance, cover, concentration, Italian, fusion, motivational, world jazz",101.45833333333331,850,502.6694045174538,177.8035016640144,1,41,93,23
FzhujCW9UUk,"jazz, advanced, emotional, romantic, sophisticated",259.99125000000004,2124,490.1703422711341,187.61556848419147,1,27,105,69
f_OdzGeSK6w,"jazz, cover, nocturnal, emotional, soothing",295.7109375,2475,502.1795989537925,204.30898581187571,1,33,92,63
g0TG9pAcSA4,"jazz, calming, easy, beginner, old pop",243.14375,867,213.9475104747706,143.75410482070106,1,14,77,44
G2rJvVy76As,"jazz, blues, instrumental, boogie",261.0385416666667,4273,982.1538166857544,217.46106654081595,1,19,96,74
g4xoe5Ccuzc,"jazz, piano, arrangement",276.928125,2744,594.5224956836723,217.18975268936785,1,22,109,76
g5wF0yfF5W4,"jazz, stride, swing, old jazz, classic jazz, early jazz, solo piano, roaring twenties",200.44166666666663,3038,909.3917598636344,222.77862595419936,1,39,87,68
g5YV82pbLl4,"jazz, swing jazz, piano jazz",187.73958333333331,1387,443.2735948510237,193.41028331584508,1,51,95,58
g9CzPDXaPT8,"jazz, stride, blues, rapid, cutting contests, old jazz, swing, early jazz, classic jazz, roaring twenties, syncopation",150.94479166666667,2204,876.081900805344,234.74903474903428,1,41,88,72
g9nBZzMce6Q,"jazz, ballad, solo, instrumental, standard, tutorial, transcription",212.1,1117,315.98302687411604,160.3563474387531,1,26,94,60
g9_gutDSC9s,"jazz, romantic, soothing, solo",206.89375,2033,589.5779838685316,195.7334340192573,1,32,104,57
Ga4J5IpldAs,"jazz, stride, swing, classic, early, solo, roaring twenties",178.4,2727,917.1524663677128,219.13484570945,1,32,100,71
gbxgMFMuT_4,"jazz, swing, autumnal, advanced-level",245.48854166666663,1999,488.5767750531466,202.2366710012974,1,14,91,59
GC5gpNkbQjQ,"jazz, Bossa Nova, tutorial, synthetic, transcription, arrangement",293.740625,1957,399.7404172473589,208.52251301003108,1,17,101,57
gc7c7TcpdJE,"jazz, sophisticated, reflective, calm",304.5239583333333,2673,526.6580694595048,197.65513297111912,1,9,87,45
gCYd6EC2VbE,"Bossa Nova, Brazilian, relaxed, sophisticated, jazzy",256.08958333333334,2440,571.6749509855763,208.77970197342103,1,14,92,51
gdfmwR0Npm8,"Jazz, Standards, Solo, Improvisation",76.29583333333333,278,218.6226858172683,117.07317073170748,1,36,95,36
GE5_3p4HBjU,"jazz, sophisticated, instrumental, solo",245.79895833333333,2554,623.4363279611132,207.10828377818245,1,26,96,47
GfdvgxomOTM,"jazz, creepy, Christmas, festive, cheerful",292.5,2977,610.6666666666666,213.39081234002305,1,12,98,56
gFjP2hxxa0M,"Jazz, Swing, Piano",124.71875,1497,720.180405913305,187.56902166218097,1,45,97,47
GGX6vvaihhc,"sentimental, jazz, romantic",319.98968750000006,2195,411.5757636720714,183.27676643011375,1,11,100,76
GKUjaSezbUw,"jazz, blues, swing, classic, soul, funk, standards, relax, cocktail",300.1416662708333,3571,713.8628990173664,214.75502088055927,1,28,111,79
gKVlISZEAVA,"jazz, cover, piano",227.5199583333333,1695,446.9937527458672,184.61656805492447,1,38,98,61
gNcJUv64BXw,"jazz, bossa nova, pop, chill-out, smooth, relaxing, lounge, live, instrumental",343.0,3320,580.7580174927114,186.77824267782407,1,23,104,72
gr5Dbe2ASyw,"classical, jazz, romantic, emotional, sophisticated",357.5989583333333,3915,656.8811080848833,145.6998313659361,1,13,108,78
GrOXFyL3O9g,"Jazz, Bossa Nova, Relaxing, Healing",274.0,1349,295.4014598540146,143.01675977653747,1,14,94,48
GRpnU5hIzDs,"jazz, swing, upbeat, advanced",261.37604166666665,2087,479.0798697598049,203.8619684588574,1,22,93,60
GRscXhk_wDI,"jazz, blues",278.7104166666667,3531,760.1438171339728,213.8481529608372,1,21,96,76
GRyhRSnS_as,"jazz, stride, classic, Christmas, swing, early jazz, roaring twenties",188.14895833333333,1867,595.3793259994574,192.7074069368565,1,49,89,65
grYsDnTLGLQ,"Bossa Nova, Brazilian, Jazz, Romantic",118.5,798,404.0506329113924,189.9235030334999,1,54,87,41
GTO6EhDTpCY,"jazz, calming, ballad, old pop",81.23854166666666,346,255.54373052609984,120.90680100755677,1,22,76,38
GtpEU63S8bE,"jazz, classic",90.84270833333332,522,344.77175520875136,153.45119883749078,1,50,91,36
GuFgRmB9bno,"neo-classical, relaxing, blues, piano, jazz",231.86875,2260,584.8136068357637,201.66301969365227,1,9,88,47
GVWyVlsdEvg,"jazz, pop",242.0302083333333,3294,816.5922814386978,206.93657592925237,1,28,111,81
gWh7RJLPlqw,"Jazz, Swing, Piano",157.28854166666667,1360,518.7917640747829,187.3639434505185,1,46,92,49
GWRqCWrgKPE,"jazz, ballad, solo, advanced, reharmonization",225.809375,1097,291.48479774145784,137.1102118543202,1,29,88,54
Gx2gcBDbrsE,"jazz, ballad, acoustic, love, relaxing, peaceful, stride, ragtime, solo",184.16354166666667,2428,791.0360469917475,218.0375344902274,1,28,97,63
gYO61_Pm-lY,"calming, jazz, ballad, old pop",202.2614583333333,758,224.8574709920637,168.4867394695789,1,21,81,36
Gz661U_nhFQ,"jazz, ballad, soothing, melodic, emotional",196.71354166666663,1145,349.23879371971725,154.9875072073799,1,32,105,47
GZt3m90i11g,"jazz, advanced, Christmas, festive, cover, arrangement",215.65041666666667,2886,802.9662204068699,239.6182552306325,1,26,109,77
g_wBElwbPRE,"jazz, classic",118.82916666666668,708,357.48799046249866,181.37363858635268,1,47,94,39
H0nrRFPMH70,"Gospel, Blues, Jazz, Swing, Improvisation, Bebop",228.63541666666663,1221,320.422798305162,136.56101821811788,1,31,103,69
H0TNI-ySO9c,"jazz, solo",133.0,1436,647.8195488721805,192.91866028708176,1,25,90,57
H1I-Ghc04lY,"jazz, swing, advanced, solo",276.1958333333333,2010,436.6467029734337,176.4765957446807,1,23,92,52
h1xm5xRwwXU,"Bossa Nova, Jazz, Solo, Improvisation, Standard",163.39895833333333,1771,650.3101432460172,195.3947368421053,1,8,102,63
h2eRUMQ7tm4,"emotional, jazz, cover, soothing",215.56458333333333,1578,439.218718288216,176.57427513092347,1,37,101,47
H4CdSPKJO50,"Gospel, Jazz, Blues, Improvisation, Bebop, Solo",272.659375,1093,240.519879428316,164.1993512238277,1,33,104,63
h5mjdf5fE3I,"funk, jazz, blues, instrumental, groove, solo",229.0,3663,959.7379912663756,199.23539049699875,1,29,106,71
H6g8QScJJGc,"creepy, calm, jazz, pop, kpop, New Age",63.520833333333336,529,499.67858314201374,177.8641887062185,1,13,96,28
h8nXVVQdB28,"jazz, game, fast, hard, arrangement",202.87916666666663,1734,512.8175638208294,214.87981686379257,1,16,107,36
H8smYozd5ns,"creepy, jazz, kpop, pop, new age, acoustic",82.48958333333333,1041,757.1865134486678,250.01033442189248,1,39,98,57
Harm933T6Lo,"jazz, relaxing, swing, improvisation, solo, healing",148.24375,704,284.936127155445,191.43088116410664,1,36,93,50
hBoUO2UO6oo,"Jazz, Blues, Slow, Ballad, Stride, Improvisation",257.28125,1922,448.2254342281064,208.846990572887,1,45,105,68
hBR6aKWCx_A,"easy, calming, jazz, old pop",186.802125,804,258.24117364831903,202.25665995599047,1,12,73,30
Hc2ajqwADiU,"midnight, mood, Brazilian, jazz, bossa nova, samba",321.51979166666666,3787,706.706106091188,196.0109651195781,1,13,107,60
HCvXkLUne_s,"Jazz, Christmas, Holiday",177.13958333333332,2167,733.9974361085302,218.76564523089905,1,26,103,73
HDMNg47DnOo,"jazz, ballad, standard, slow",186.43854166666665,798,256.8138517496271,156.36876968183265,1,23,94,52
HEa4-NzLAxA,"romantic, calming, pop, jazz, ballad, cover, intermediate, advanced",247.43854166666665,2289,555.0469182162238,231.34004845084783,1,19,86,61
HEap36ikbY8,"creepy, transformation, jazz, summer, detective, cinematic, cover, arrangement",314.29479166666664,2579,492.3403253977987,202.50599840042727,1,14,101,64
heRn7JoBvNw,"jazz, stride, swing, early jazz, classic jazz, roaring twenties",169.56979166666667,2822,998.526909396942,215.4997327632273,1,37,96,71
Hf6nqIoEWqM,"jazz, cinematic, emotional, nostalgic",232.59895833333331,803,207.13764302828096,194.3947175348495,1,26,97,56
HfeOQaKZGE4,"jazz, blues, solo, emotional",164.39166666666665,688,251.107618999341,163.72939169983042,1,41,111,56
HffS1JQbzdc,"calming, pop, jazz, ballad, intermediate, D major",359.953125,1779,296.53861179841124,167.53462603878015,1,16,81,40
hheDW-YXUO0,"creepy, jazz, acoustic, cinematic",314.3302083333333,2575,491.5213234490004,202.58822341517637,1,11,101,64
Hhh5bxoBGVk,"jazz, composition, relaxed, soothing",243.28645833333331,1117,275.47772473293224,199.0496760259253,1,31,98,56
hHKqsUrlm7c,"ragtime, classic jazz, early jazz, Latin jazz",176.41875,2752,935.9549367626742,203.90544707091644,1,46,89,59
hi5bbqp4fq8,"jazz, ballad, romantic, melancholic",303.6895833333333,2233,441.1741704454247,191.7731715175612,1,7,98,74
hk4e6tkg8sc,"romantic, jazz, cover, solo, arrangement",257.859375,1557,362.29049263770224,187.6794623765379,1,24,81,54
hkgr4HhB0gg,"jazz, modal jazz, improvisation",102.334375,781,457.9106483036614,232.23405355112115,1,24,106,66
Hlxqw6osOV0,"classic, trot, punk, tango, new age, jazz, rnb",99.36875,765,461.9158437637587,205.96581078275355,1,34,97,48
hnigP4arNE8,"jazz, classic",88.06041666666667,578,393.82053041235895,160.53511705685642,1,46,88,35
HPiNcSrDzkY,"jazz, classic",120.98958333333331,1295,642.2040464916057,202.3419203747081,1,20,105,67
hPj49B9ikM0,"jazz, neoclassical, ambient, instrumental, productivity, concentration, relaxation, piano solo, cover music, Italian, fusion, motivational, intimate, elegance, study music, calm, quiet, humility, short compositions, jazz duo, jazz trio, jazz fusion, historical, pop, rock, motivational, positive vibes",78.20983333333334,293,224.77991897864504,159.1187270501836,1,33,83,40
hPXhU8c_Gdo,"jazz, dreamy",268.7583333333333,3988,890.3165793308735,195.1979234263461,1,30,102,83
HQifOoDXhxY,"Christmas, jazz, carol, piano, festive, beginner-friendly, warm, performance",111.91979166666668,796,426.7341753301751,200.91563113145776,1,35,97,60
hqj3ghATXO8,"acoustic, ballad, hymn, christian, jazz, classic, peaceful, relaxing, worship, meditation, study, stress relief, deep sleep, relaxation",172.18958333333333,1443,502.8178727420116,220.39960737992692,1,22,91,57
HQtdUmVB2_4,"jazz, Bossa Nova, dark, moody",254.0,2458,580.6299212598425,189.9736147757246,1,9,105,76
hRi4obJinjQ,"jazz, stride, classic, 1920s, emotional, swing, syncopation, early jazz, ballad, solo",165.94375,2469,892.7121389024895,175.58542330608455,1,25,100,51
hscM_OBtCQw,"neo-classical, relaxing, blues, piano, jazz, instrumental",252.209375,2973,707.2695057429963,209.0744101633408,1,10,94,67
hSFNy5yT9vY,"jazz, stride, swing, classic, early, roaring twenties",198.453125,2671,807.5458625305093,228.95343059758315,1,48,95,74
HTxVmayuFCo,"ragtime, pre-jazz, influential, archetypal",180.53229166666665,2993,994.7250895788496,203.19747804548305,1,36,99,55
HU9YDshVodE,"creepy, pop, jazz, kpop, acoustic, new age, emotional, arranged, colorful, love story, reharmonization",149.0,1480,595.973154362416,208.93170560474272,1,34,95,36
HuiQNvAKSdI,"Jazz, Solo, Improvisation, Gospel, Jazz Blues, Healing",292.60729166666664,992,203.41256590353257,109.67630257919444,1,19,93,31
HUQg_kWYYKM,"ragtime, waltz, jazz, syncopated, historical, American, influential",259.053125,3174,735.1387866870934,202.88304742025983,1,45,92,60
hUTrq9GPr4w,"jazz, ballad, advanced, solo",332.65375,2004,361.456920296254,195.9031367823655,1,6,95,57
Hv4PocppI98,"Jazz, improvisation, live looping",229.132375,1355,354.81672984884824,194.64720194646875,1,9,92,53
HvXCctzwDKU,"nostalgic, hopeful, energetic, acoustic, New Age, jazz, K-pop, pop",234.25,1793,459.2529348986126,180.94736842105277,1,19,95,59
hxSbDliHwSY,"jazz, solo, standard, arrangement",225.2201875,1752,466.743239879418,211.71281548640184,1,23,98,52
HyPb-hMlIes,"classical, jazz, advanced, difficult",282.1552083333333,3509,746.1850562449007,199.60620619043684,1,29,112,58
i0QVRW5oNMo,"jazz, swing, piano",151.56875,1394,551.8287905653376,195.45501285346916,1,44,92,51
I14mRrayoqQ,"jazz, autumnal, soothing, reflective",189.29895833333333,755,239.3040109614972,116.37931034482692,1,34,78,48
I6TFJre5JAM,"bossanova, jazz, Christmas, carol, reharmonization",254.934375,1730,407.163608281543,198.94998618402744,1,28,102,64
IAjPSr3GTQE,"jazz, swing, cover, reincarnation",264.840625,2455,556.1835537882453,206.3886559426682,1,14,87,46
Ib3sWI_xRvY,"jazz, swing, playful, cheerful, solo",319.68541666666664,2956,554.7954043362942,200.8523827973656,1,21,92,56
iBPt_x9Juxs,"romantic, jazz, waltz, light jazz, classic jazz, Chopin",97.66875,781,479.7849875215972,182.58961228968627,1,30,100,49
ibZV_Ym2Xco,"Jazz, Relaxing, Solo, Standards, Healing",137.59166666666667,730,318.33323239052754,181.42790480634625,1,30,90,47
idecnxnqHNw,"Gospel, Jazz, Blues, Swing, Relaxing, Healing",225.771875,799,212.33822857696515,107.3291925465834,1,36,94,50
iEt5QdnJN3A,"jazz, bebop, blues, swing, gospel, relaxing, healing",176.68229166666666,662,224.8103056923032,161.3671382546578,1,33,81,37
Ieurfr_PwFs,"jazz, advanced, arrangement",179.72916666666666,2376,793.1934623855338,214.42161864056072,1,26,110,77
Ie_qhvzqBmk,"jazz, swing, solo, masterpiece",137.49968750000002,1737,757.9653590121794,201.2169623252533,1,20,81,53
ifCP_euYYXU,"jazz, romantic, soothing",289.00104166666665,3595,746.3640918249286,203.60551431601527,1,11,103,79
iFjPJOhk2vU,"classic, jazz, kpop, pop, arrangement, acoustic, emotional, cover",86.08958333333334,714,497.62117948842047,246.4560025251643,1,39,94,56
IHkk6G_dTvc,"jazz, ragtime, upbeat, playful",63.25,869,824.3478260869565,206.71092768706336,1,40,100,48
iIVn9bCBIms,"new age, easy listening, smooth jazz, japanese pianist",201.94791666666663,1296,385.04977562284006,196.76113360323936,1,18,93,28
Ij28m7gU3FU,"sad, blues, jazz, moody, soft, background",208.415625,1585,456.2997615941703,191.04477611940365,1,23,86,52
IJlpNtDlAE4,"jazz, ragtime",268.4322916666667,3643,814.2835522613942,208.13490225145995,1,26,106,80
IkbEiDh8daU,"holiday, festive, joyful, classical, jazz, solo",150.23325,1492,595.8734168368188,186.86178017787708,1,25,103,44
iKbtCnZzk9s,"jazz, solo, standard, emotional, tutorial, arrangement, cover, vocal",178.65520833333332,1816,609.8898600073467,214.00078216660089,1,42,93,60
imgToqsfp9M,"jazz, blues, advanced, tutorial",72.67916666666666,751,619.985094307172,204.3458980044347,1,28,96,43
ImXz3Mob1h0,"nostalgic, jazz, soothing",252.8895833333333,3086,732.1772512707292,207.6049738691661,1,31,105,73
INHZNs3wMow,"swing, standard jazz, reharmonization, improvisation",230.9,2585,671.719359029883,203.93391030684444,1,23,105,57
Io1DpPe8GOE,"jazz, bebop, blues, swing, relaxing, healing",193.84583333333333,668,206.7622466306988,158.99623588456615,1,23,86,44
iOjHKDlamWY,"jazz, emotional, soothing, introspective",171.30104166666666,748,261.99490419522164,184.0255591054318,1,13,93,51
iPJqJoMF-BA,"romantic, Latin jazz, jazz standard, emotional, Cuban music, salsa",308.3895833333333,1916,372.7752369500158,203.3018330866436,1,22,96,60
Ipn3tjQZr-A,"acoustic, ballad, CCM, Christian, contemporary, hymn, jazz, classic, peaceful, relaxing, worship, meditation, healing, study, stress relief, refreshing, sleep, relaxation, solo",209.71354166666663,1142,326.73140444554826,191.3924050632921,1,27,94,55
irALV4IDsOQ,"jazz, standard, romantic, instrumental, solo",68.25625,432,379.74544455635936,187.6221498371333,1,34,100,57
IrL-J1BkKmQ,"calm, creepy, Disney, jazz, kpop, New Age, pop",84.49479166666667,642,455.8860876533317,166.17381896862696,1,41,96,53
isOPnrdK5cw,"Jazz, Swing, Happy, Old Jazz, Electro Swing, Stride Piano, Syncopation, Solo Piano, Classic Jazz, Early Jazz, Roaring Twenties",183.26041666666663,2844,931.1339737395556,214.0571982549678,1,43,90,60
ISQBeYABfj4,"jazz, improvisation, solo, standard",229.58854166666663,2892,755.7868469408588,213.80258454771257,1,17,103,74
iSr5b0jvSDs,"jazz, classic",94.00104166666668,439,280.2096607971986,116.28248421670824,1,53,92,37
itdZ-4C1DCc,"creepy, jazz, new age, semi-classic, horror, bizarre, acoustic, transformation, arrangement",316.353125,2485,471.3087629527921,190.42821158690168,1,29,99,64
IThJZnVjEOo,"jazz, original, cinematic",224.596875,1340,357.9747046792169,198.99699097291855,1,20,100,68
itvkxSffHn0,"Jazz, Solo, Improvisation, Swing",198.00625,783,237.26523783971467,174.44933920704935,1,30,95,53
iU5EYjxFaqQ,"romantic, jazz, ballad, solo, improvisation, cover, emotional, melodic",286.9320625,1390,290.66113864497106,199.3882406253532,1,27,95,66
ivoW9xlPoIs,"jazz, swing, clear, upbeat, solo",327.6114583333333,2066,378.3750441166652,201.4400329150409,1,16,96,55
IvR9JDcEWlo,"bossa nova, jazz, relaxing, soothing, Brazilian",202.08229166666663,1666,494.6499724225383,188.3773584905665,1,28,94,43
iX6a1jYKMp4,"jazz, ballad, romantic",109.021875,529,291.1342333820621,141.78461538461534,1,30,92,42
iXFZNzQO1OI,"jazz, ballad, slow, medium-level, romantic",266.4996782625,1435,323.07731311852547,185.8431664291693,1,11,90,53
iyDa9NQhx-I,"jazz, swing",173.20416666666665,1437,497.7940292044553,208.5747392815756,1,47,99,62
iYrbcVyO7-A,"new age, easy listening, smooth jazz, japanese pianist, piano solo",197.21770833333332,1436,436.8776045930628,211.5313991920694,1,20,99,34
i_i5HdBPpwY,"Jazz, Blues, Solo, Improvisation, Swing, Relaxing, Healing",171.953125,716,249.83552930486144,123.34047109207776,1,14,100,43
I_l5rZzieDY,"blues, jazz, swing, stride, solo, advanced",264.0,2178,495.0,190.7886435331229,1,21,94,61
j-XinS2wA7A,"jazz, soulful, bewitched, bothered, bewildered",275.9635416666667,994,216.11550438803437,148.47183012151754,1,8,80,52
j4b1LwTppXY,"jazz, solo, piano, improvisation",63.93229166666666,373,350.05784114052955,172.5960228820486,1,39,96,25
J7NQp5f9zqE,"jazz, advanced, stride, romantic, classic",190.41958333333332,2512,791.5152284319495,209.0332213512475,1,31,110,78
j82VK269yGc,"Jazz, Blues, Bossa Nova, Healing",178.07708333333332,1397,470.6950407712016,223.7071717386674,1,24,99,41
j9e97S7BLdU,"Bossa Nova, Jazz, Swing, Improvisation, Relaxing, Healing",70.40833333333333,607,517.268315777015,183.6995038979444,1,26,89,32
JarxyArRbG4,"jazz, calming, ballad, old pop, intermediate",146.46875,981,401.8604651162791,193.17419609390384,1,10,78,47
jdDfqhDLEkM,"jazz, shuffle, reharmonization",291.003125,1864,384.32576969749033,201.44262295082,1,21,112,70
jEaiG8nstTM,"bossa nova, jazz, Christmas, festive, relaxing",284.0802083333333,2921,616.9384380144986,214.32558139534828,1,27,104,74
JeMud-aCY7w,"anime piano, cute piano, Jazz, improvisation",274.0,3012,659.5620437956205,177.32997481108302,1,15,110,76
JF5sNRZvHBg,"jazz, stride, swing, classic, early, roaring twenties",232.4375,3697,954.3210540467868,208.1722967989372,1,35,91,74
jF_E3zmyVyU,"romantic, jazz, ballad, sentimental, standard",145.4646666666667,839,346.0634197537088,188.2667402688904,1,31,85,45
jGVqne0uHls,"CCM, jazz, piano, solo",142.4625,1305,549.618320610687,197.81454886044168,1,27,100,60
JiULjK9Qen4,"romantic, soothing, nostalgic, jazz, instrumental",235.73541666666665,1688,429.63421208452274,218.97671471566463,1,15,107,74
jkDIZwGO90U,"Christmas, creepy, jazz, classic, transformation, arrangement, cover, acoustic, New Age",276.9895833333333,2104,455.75721108645786,201.34623718041323,1,26,100,68
JldiwRGUKRo,"drama, creepy, kpop, pop, jazz, ost",134.0,934,418.2089552238806,200.58309037900875,1,16,92,34
JNT0NApE6dc,"jazz, bossa nova, anime",228.2286875,2797,735.3150992466711,221.47131865000213,1,16,105,74
JPXIZ1SEuYs,"Jazz, Bossa Nova, Relaxing, Healing, Improvisation, Blues, Solo",91.30416666666666,554,364.057865194177,149.5750708215297,1,31,85,43
JQhqNr2FxiI,"Jazz, Standards, Solo, Improvisation, Swing, Gospel, Healing, Relaxing",91.184,372,244.77978592735568,177.4193548387099,1,48,93,43
jQyT3V97vbA,"jazz, Christmas, festive, traditional, Christian, hymn",202.407875,2188,648.591365331018,200.5379930075569,1,31,103,71
jSN8-uIOxAY,"novelty, ragtime, pre-jazz, syncopation",149.245,2229,896.1104224597138,263.38222842959163,1,50,89,40
jSODSVJa_OU,"Jazz, New Age, healing, relaxing, Oriental",296.890625,2392,483.4103468238514,202.5289066197854,1,31,101,59
jsQkMyrEAEI,"jazz, swing, piano",194.0,1523,471.0309278350516,196.52212194584897,1,40,97,55
Jstjf0FEWvU,"creepy, game, animated, jazz, kpop, pop, new age, acoustic",172.43854166666665,2076,722.344313493334,165.78091324078613,1,35,100,55
jSuMpm-66T0,"Jazz, Bebop, Swing, Improvisation, Solo, Standards, Jazz Blues",153.24583333333334,533,208.68430354278252,180.3220035778176,1,12,94,50
